gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,TotalSpend,HasInternet,NumServices
1,0,1,1,1.5322605130033284,1,2,0,2,0,2,0,2,0,2,0,1,0.13920233809498894,1.1371223485494775,0,0,1.124681575075935,1,3
0,0,0,0,1.369379058123207,1,2,1,2,2,2,2,0,2,0,1,0,1.2742096892084507,1.9037550548282112,0,0,1.9981812543450597,1,5
0,0,1,1,-1.0331224013585834,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.9423407195410812,0,2,-0.9302793002320883,1,0
0,1,1,1,0.5549717837226001,1,2,1,2,2,0,2,2,2,0,1,2,1.5101848632320405,1.1871921227198448,0,1,1.231854302520764,1,5
1,0,0,0,0.26992923768238775,0,1,0,2,2,0,2,2,0,0,1,1,-0.5255164619714603,-0.17769490906275923,1,1,-0.16362115950963155,1,4
0,0,1,1,-0.015113308357824713,1,2,0,0,2,2,0,0,0,0,0,0,-0.07683127192660708,-0.10497452276770222,0,1,-0.1241655221087437,1,2
1,0,0,0,-0.3408762181180675,1,0,1,0,2,2,0,0,2,0,1,2,0.8238627021634315,-0.042453534914757014,0,1,-0.057574474318549146,1,3
1,0,1,1,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,1,0.6244470621434968,-0.7972973261110498,1,2,-0.7852627213574204,1,2
0,0,0,0,0.18848851024232702,1,2,0,2,2,2,2,2,0,0,1,1,0.46989994112804756,0.30626875467744685,0,1,0.2824902863129425,1,5
1,0,0,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9292492838783708,0,2,-0.9347393107273201,0,0
0,0,1,1,1.6137012404433893,1,2,0,2,0,2,0,2,0,2,1,0,0.2222921881032951,1.2109244892247588,0,0,1.2650615093763522,1,3
1,1,1,0,1.5729808767233588,0,1,0,2,2,2,2,0,0,2,0,1,-0.6119299059800988,0.4724836266918622,0,0,0.446561266461794,1,4
0,0,1,0,-0.6666391278783103,1,0,1,0,2,0,0,2,2,0,1,0,0.9933659961803764,-0.36300605738112834,0,1,-0.3378927577218353,1,3
0,0,1,0,1.002895784642934,0,1,0,2,0,2,2,0,2,0,1,0,-0.49394231896830415,0.22036862623966108,0,0,0.24937139649686402,1,4
1,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,1,0,0,-1.3065610520495383,-0.25792134615937024,0,0,-0.2648987245671989,0,0
0,1,0,0,-0.62591876415828,1,0,1,0,2,2,0,2,0,0,1,2,0.8105683261621028,-0.3472212740778601,1,1,-0.3373849347446554,1,3
0,0,0,1,-0.46303730927815856,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.8084901724533672,0,1,-0.8142086310566727,0,0
1,0,1,0,1.369379058123207,1,2,0,2,2,2,0,0,0,2,1,1,0.04447990908551963,0.9471530334101438,0,0,0.9198302019335519,1,3
0,0,1,0,-0.62591876415828,1,2,0,0,2,0,0,2,2,0,1,0,0.35357415111641893,-0.4242024480337993,0,1,-0.44060547467143263,1,3
1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.18905624809997262,-0.9770451661882671,1,2,-0.9755197037208513,1,0
1,0,1,0,1.0436161483629645,1,0,0,2,2,2,0,0,0,1,0,1,-0.14828854293375057,0.5653820436710971,1,0,0.5377706890152734,1,3
0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,1,-1.4527991880641573,-0.9464469708619315,0,2,-0.932266433621053,0,0
1,0,0,0,-0.21871512695797646,1,0,0,2,0,2,2,2,0,1,0,1,0.15249671409631763,-0.15718572907851272,0,1,-0.17978317773987787,1,4
1,0,1,0,0.06632741908223598,1,2,1,0,2,0,0,0,2,0,0,3,0.8005975441611056,0.316556459599577,0,1,0.32735534238378955,1,2
1,0,0,0,-0.0965540357978854,1,0,1,0,2,0,0,2,2,1,1,0,1.071470455188184,0.3258507166215015,0,1,0.27838354397574866,1,3
1,0,0,0,0.025607055362205634,1,0,0,0,2,2,0,2,0,0,1,1,0.05445069108651675,-0.016734272609431763,0,1,-0.039027896021545126,1,3
1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.329826210051864,-0.9972231968724449,1,2,-0.9957001472487815,1,0
1,0,1,1,-0.748079855318371,1,2,0,2,2,0,0,0,2,0,0,3,0.14751132309581955,-0.591057542028347,0,1,-0.5788216415038658,1,3
0,0,0,1,-0.6666391278783103,1,2,1,0,0,0,2,0,0,1,1,1,0.4898415051300408,-0.44996586357913365,0,1,-0.44493300960740023,1,1
0,0,0,0,0.6771328748826912,1,0,1,0,0,2,2,2,2,2,0,1,1.1927816362003112,1.163194836774876,0,0,1.1712025756375863,1,4
1,0,1,1,-0.5444780367182193,1,2,1,0,0,2,2,2,2,0,0,2,1.2808568772091153,-0.11947886211070535,1,1,-0.13993011366119695,1,4
0,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,2,0,2,0,0,0.4964886931307054,1.5277019096703484,0,0,1.4569744362305865,1,5
0,0,1,1,-0.015113308357824713,1,0,0,2,2,0,2,0,0,0,0,0,-0.11172900893009581,-0.18484773394424014,0,1,-0.1390027847463468,1,3
0,0,0,0,-0.5851984004382496,1,0,1,0,0,0,0,0,0,0,1,2,0.16745288709781284,-0.46875306720302357,0,1,-0.4518217386891446,1,0
1,0,0,0,0.18848851024232702,0,1,0,2,2,0,2,0,0,2,1,3,-0.8046983579993692,-0.3940457851075553,0,1,-0.3440970297473807,1,3
0,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,2,0.36188313611724954,-0.8746538026070666,0,2,-0.8730057001101503,1,0
0,0,1,0,-0.6666391278783103,1,2,1,2,2,2,0,0,0,0,0,2,0.8620840331672525,-0.40108822688901336,0,1,-0.3658009422068506,1,3
1,0,1,0,-0.62591876415828,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,-0.41786645809248735,0,1,-0.40232003804404626,1,1
0,0,0,1,-0.5444780367182193,1,0,0,2,2,2,0,0,0,0,1,2,-0.1383177609327537,-0.435130374936062,0,1,-0.498188184431654,1,3
1,0,1,0,1.125056875803025,1,2,1,0,0,2,0,2,2,2,0,1,1.2093996062019723,1.6708025605399774,0,0,1.6733511830289645,1,3
1,0,1,1,0.758573602322752,1,2,2,1,1,1,1,1,1,2,1,3,-1.3231790220511994,-0.46848814776296877,0,0,-0.44473429626850375,0,0
1,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,2,1,1,-1.477726143066649,-0.7927053891500989,0,1,-0.755632354601969,0,0
1,0,0,0,0.43281069256250915,1,0,0,0,2,0,0,0,2,2,1,2,-0.1582593249347472,0.11711627447828242,0,1,0.1326604287850044,1,2
1,0,1,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,2,-1.479387940066815,-0.6392508034983256,0,1,-0.63106117037376,0,0
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.45660556512671835,-0.9012782063325793,1,2,-0.9026360668656016,1,1
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6651074099854147,-0.9883925488706166,0,2,-0.9868684432978273,1,0
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9800034332688795,1,2,-0.9803329823741211,0,0
0,0,0,0,1.247217966963116,1,2,1,2,2,2,0,2,0,2,0,1,1.1047063951915064,1.7374960295737867,0,0,1.719717628771474,1,4
1,1,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.50313588113137,-0.8929553205908559,1,2,-0.9007814090359012,1,1
1,0,1,0,1.4508197855632678,1,2,1,2,2,0,2,2,2,0,1,2,1.4270950132237343,2.2242634240545733,0,0,2.2273639718723217,1,5
0,1,0,0,-0.0965540357978854,1,2,1,0,2,0,0,2,2,0,1,2,1.1612074931971548,0.30203004363656927,1,1,0.3141519449771132,1,3
0,0,0,0,1.125056875803025,1,2,1,0,2,2,0,2,2,2,0,2,1.327387193213767,1.7884267919243322,0,0,1.7674088301066266,1,4
1,0,0,0,-0.7073594915983407,1,2,0,0,2,0,2,0,0,0,1,1,-0.2047896409393986,-0.5932431274087996,1,1,-0.6184759922436502,1,2
1,1,0,0,0.5142514200025698,1,2,1,0,0,0,0,2,2,0,1,0,0.9684390411778845,0.8463953397092817,0,1,0.8592888713497612,1,2
0,0,1,0,1.5322605130033284,1,0,0,2,2,2,2,2,2,2,0,1,0.720831288153132,1.619054963249263,0,0,1.6656234420718796,1,6
1,0,1,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1213243651931677,-0.5499508755798359,1,2,-0.571667961303593,1,3
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,-0.9669119976061689,0,2,-0.9723623695583851,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.4756625519664766,-0.9858758141900955,1,2,-0.9843514076718054,1,1
0,0,1,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,-0.29512045086707245,0,0,-0.2574359347286426,0,0
1,0,1,1,-0.4223169455581282,1,0,1,2,0,0,0,0,0,0,0,0,0.3402797751150897,-0.31320120265081614,0,1,-0.2780138049343659,1,1
1,0,1,1,0.22920887396235737,1,2,1,0,2,2,0,2,0,0,1,2,0.9933659961803764,0.5920947538766281,1,1,0.5816200991317613,1,3
0,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,2,2,0,1,1,1.1794872601989819,-0.9638875006655426,1,2,-0.9623604648339295,1,3
1,0,1,0,-0.5851984004382496,1,0,1,0,0,2,2,0,0,0,0,2,0.44663478312572175,-0.3596504111404336,0,1,-0.3850540568199307,1,2
1,0,0,0,-0.13727439951791576,1,0,1,0,0,0,2,2,2,0,1,2,0.9784098231788811,0.1431887627036807,0,1,0.19969306177274684,1,3
0,0,0,0,-0.6666391278783103,1,2,1,0,0,2,0,0,2,0,1,2,0.787303168159777,-0.3802478976046984,1,1,-0.3816980093185682,1,2
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.9773100856283219,1,2,-0.9757846548393798,1,0
1,0,0,0,-0.8295205827584317,1,0,1,2,0,2,0,0,0,0,0,0,0.5629605731373504,-0.6290514050562139,1,2,-0.5736992532123124,1,2
1,0,0,0,-0.055833672077855064,0,1,0,0,0,2,0,2,2,1,1,2,-0.4889569279678058,-0.3355206654754374,0,1,-0.32148786763293796,1,3
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,2,0,1,2,0.50313588113137,-0.8649621664250599,1,2,-0.8654987517518393,1,1
0,0,1,0,0.6364125111626608,1,2,0,0,0,2,2,0,2,1,1,3,0.15914390209698223,0.5087775899793769,0,1,0.4675586426051875,1,3
0,0,0,0,-0.7073594915983407,1,2,2,1,1,1,1,1,1,0,1,1,-1.3082228490497045,-0.831714776698176,1,1,-0.8383854206224098,0,0
1,0,0,0,0.7178532386027215,1,0,1,2,2,2,2,0,0,1,1,1,0.8421424691652587,1.0005784538212057,0,0,0.9827119340643461,1,4
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,0,-0.6684310039857471,-0.8657569247452245,0,2,-0.8686119273945506,1,0
1,1,1,0,0.35136996512244845,1,2,1,2,0,2,0,0,0,0,1,0,0.6310942501441613,0.43722726454456234,1,1,0.5096637911913617,1,2
1,0,1,1,1.4508197855632678,1,0,1,2,0,2,0,0,0,2,0,1,0.5180920541328647,1.3651517565766915,0,0,1.40610382147309,1,2
0,1,1,0,-0.2594354906780068,1,2,1,0,0,2,0,2,2,0,1,0,1.1080299891918384,0.100404273134822,0,1,0.11967782397710168,1,3
1,0,0,0,1.002895784642934,0,1,0,0,0,2,2,2,2,2,0,1,-0.3792783259568415,0.3562060691277867,0,0,0.3362091255946214,1,4
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,2,-1.502653098069141,-0.9811955707491262,0,2,-0.9807304090519141,0,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.9989230966127969,1,2,-0.9974002502593402,0,0
1,0,1,1,-0.5444780367182193,1,0,0,2,0,0,0,0,0,1,1,0,-0.5255164619714603,-0.5862227622473462,0,1,-0.5959330679088396,1,1
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,2,0,0,1,2,-0.3510277769540174,-0.9461599748018721,0,2,-0.9348276277668297,1,1
0,0,0,0,1.0843365120829946,1,2,2,1,1,1,1,1,1,2,0,2,-1.3397969920528607,-0.34889909719820755,0,0,-0.36962065416563833,0,0
0,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.15415851109648415,-0.977508775208363,1,2,-0.9759833681782762,1,0
1,0,1,0,0.3920903288424788,0,1,0,2,0,0,0,2,0,0,1,0,-0.8179927340006982,-0.29019736460605317,0,1,-0.26198426226338406,1,2
0,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,-0.7692158654652352,1,2,-0.7751062618138229,1,0
1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3015756610490399,-0.22005994285153094,0,0,-0.24922245005425517,0,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1857326540996401,-0.9770893194282761,0,2,-0.975563862240606,1,0
1,0,1,0,1.369379058123207,1,2,0,2,2,2,2,2,2,2,0,0,0.895319973170575,1.6745555859407546,0,0,1.6659325517101629,1,6
0,0,0,0,1.1657772395230555,1,2,1,0,0,2,0,0,2,0,0,3,0.8122301231622688,1.4205419961681607,0,0,1.3961239960085121,1,2
1,0,1,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,1,0,1,-1.3514295710540236,-0.9758751053280248,0,2,-0.964060567844488,0,0
0,1,1,0,0.3920903288424788,1,0,1,2,0,0,0,0,0,0,1,1,0.31202922611226586,0.4177336090805261,1,1,0.36859939983474593,1,1
0,0,1,1,1.2879383306831464,1,2,0,0,2,0,0,0,0,1,1,0,-0.3626603559551803,0.4929928066761087,0,0,0.5152498439403403,1,1
0,1,1,0,0.880734693482843,1,2,1,2,2,2,2,2,2,1,1,0,1.6896589392499817,1.8313658178332228,0,0,1.7499220562837372,1,6
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,1,-1.4960059100684764,-0.9994308588729021,0,2,-0.9979080732365201,0,0
1,0,1,1,0.880734693482843,1,2,2,1,1,1,1,1,1,2,1,0,-1.3530913680541898,-0.46466889250217797,0,0,-0.4331426848328764,0,0
0,0,0,1,-0.5851984004382496,1,2,2,1,1,1,1,1,1,2,0,1,-1.3115464430500368,-0.8074084180731431,0,1,-0.8055314819248601,0,0
1,0,0,0,-1.1960038562387048,1,0,1,0,2,0,0,0,2,0,0,2,0.6493740171459885,-0.9043689331332191,0,2,-0.8949524844282715,1,2
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1774236690988095,-0.977199702528299,1,2,-0.9756742585399929,1,0
0,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.830509890164096,1.9041524339882934,0,0,1.8468941656652145,1,6
1,1,1,0,1.125056875803025,1,0,1,0,2,2,0,2,2,1,1,2,1.1030445981913404,1.582319467561657,0,0,1.5885668250998042,1,4
0,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,1,3,-1.4876969250676457,-0.9214562370167572,0,2,-0.9094806374275911,0,0
0,0,0,1,-0.8295205827584317,1,2,1,2,0,0,0,0,0,0,1,2,0.4499583771260538,-0.6066877889915834,1,2,-0.5917159292722591,1,1
1,0,1,1,1.1657772395230555,1,0,1,0,2,2,2,2,2,1,0,1,1.300798441211109,1.8393575542748772,0,0,1.7920934426495438,1,5
0,0,0,0,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,0,1,-1.46443176706532,-0.6715047453250039,0,1,-0.650137650907821,0,0
1,0,0,0,0.9214550572028734,1,2,1,0,0,0,0,2,2,0,1,2,1.0648232671875193,1.324884001688354,1,0,1.3443702108559206,1,2
0,0,0,0,-0.62591876415828,1,2,1,2,2,0,0,2,0,0,1,2,0.9850570111795457,-0.2939724666268348,1,1,-0.2979734558635223,1,3
1,0,0,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,1,-1.4827115340671475,-0.6612170404028739,0,1,-0.6774055368563922,0,0
0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,3,-1.288281285047711,-0.22398958121234464,0,0,-0.17998189107877427,0,0
1,1,1,0,1.6137012404433893,1,2,0,0,2,2,2,2,0,2,0,1,0.4183842341228973,1.3744680902186208,0,0,1.452646901294619,1,4
0,0,0,0,-0.9924020376385531,1,0,0,2,0,0,2,0,2,0,0,0,0.042818112085353605,-0.7544907599221865,0,2,-0.7732957625038773,1,3
0,0,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.831405704018112,0,1,-0.8133033814016999,0,0
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,2,0,0,0,2,0.6493740171459885,-0.9709299424470007,1,2,-0.9694037487348153,1,2
0,0,0,0,0.22920887396235737,1,2,0,0,2,0,2,0,2,0,0,1,0.11261358609233106,0.16469139058813298,0,1,0.1369438052012173,1,3
1,0,0,1,-0.62591876415828,1,0,0,0,2,2,2,2,2,1,0,2,0.534710024134526,-0.369717349862518,0,1,-0.39969260611863744,1,5
0,1,0,0,1.5322605130033284,1,2,0,0,2,2,2,2,0,2,1,0,0.356897745116751,1.2934027415618357,0,0,1.3271483881515598,1,4
0,1,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.9202469281730669,1.8354279159140638,1,0,1.9327383280684896,1,6
0,0,0,0,-0.1779947632379461,1,0,1,0,0,0,0,0,2,0,1,2,0.5264010391336954,-0.016932962189473023,0,1,-0.010059907062415593,1,1
0,0,0,0,-0.7073594915983407,1,0,1,0,2,0,0,2,0,0,1,0,0.612814483142334,-0.5092195116714023,0,1,-0.4555310543485453,1,2
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.7573908221567865,1.845539007876157,0,0,1.776947070373657,1,6
0,1,1,0,-0.8702409464784621,1,2,1,0,0,2,0,2,2,0,1,2,1.156222102196656,-0.5086896727912926,1,2,-0.5230715103134675,1,3
1,1,0,0,-0.9924020376385531,1,2,1,0,0,2,0,0,0,0,1,2,0.5480044001358552,-0.7494352139411397,1,2,-0.7195990024820759,1,1
0,0,1,0,1.002895784642934,1,2,1,0,2,2,2,2,2,1,1,0,1.4835961112293827,1.7526185142769177,0,0,1.7470075939799226,1,5
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4893587220678117,-0.9993425523928838,1,2,-0.9978197561970106,0,0
0,0,1,0,0.5549717837226001,0,1,0,2,2,0,0,2,0,0,0,2,-0.6385186579827569,-0.09764508492618458,0,1,-0.08137591646637075,1,3
1,0,1,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,1,0,1,-1.46443176706532,-0.7489274516810346,0,1,-0.7324049732109594,0,0
1,1,1,0,-0.9109613101984924,1,0,1,2,0,0,0,0,0,0,0,2,0.3502505571160864,-0.6900491061288436,0,2,-0.6741157271346617,1,1
1,0,1,0,-0.38159658183809786,1,2,1,2,2,2,0,2,0,0,1,2,1.1462513201956595,-0.04278468421482558,1,1,0.0013992288139476013,1,4
1,0,0,0,-0.015113308357824713,1,0,1,2,2,2,0,0,2,0,1,1,0.9518210711762233,0.30730635581766186,0,1,0.3131804575425083,1,4
1,0,0,0,-0.7888002190384014,1,0,1,2,0,0,0,0,0,0,1,1,0.29873485011093664,-0.58575915322725,0,1,-0.5832595727392204,1,1
0,0,0,0,0.26992923768238775,1,0,1,0,0,2,2,0,0,2,1,2,0.5214156481331973,0.40543693173798007,1,1,0.3788662556777302,1,2
0,0,0,0,0.47353105628253944,1,0,1,0,2,2,0,2,0,0,1,1,0.7773323861587803,0.7461454082685246,0,1,0.7061029663204608,1,3
1,1,0,0,-0.9516816739185228,1,0,0,0,0,0,2,0,0,0,0,3,-0.5172074769706297,-0.8103887617737603,0,2,-0.8110954554139614,1,1
0,0,1,0,1.4100994218432374,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993295040688086,-0.4186170631726428,0,0,-0.4252603890566498,0,0
1,0,1,1,-0.9516816739185228,1,2,1,0,0,2,0,0,0,0,1,0,0.48485611412954227,-0.7161878242142558,1,2,-0.6912713120593902,1,1
0,0,0,0,-0.7073594915983407,1,2,1,0,2,0,0,0,0,0,1,2,0.4981504901308714,-0.5172333247330616,1,1,-0.4783830883216393,1,1
0,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,2,1,0,1.3423433662152622,2.327626158915975,0,0,2.290091149183974,1,4
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,0,1,-0.5238546649712943,-0.986516036170228,0,2,-0.9849917062082496,1,1
0,0,1,1,-0.0965540357978854,1,2,1,0,0,2,0,2,2,0,1,2,1.1728400721983174,0.33682279676377325,1,1,0.31878858955136413,1,3
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.9775308518283676,1,2,-0.9760054474381537,1,0
1,0,1,0,-0.62591876415828,0,1,0,0,2,0,0,2,2,0,1,3,-0.4972659129686364,-0.638875500958248,0,1,-0.6327833526441962,1,3
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,2,0,2,0,0,2,0.6992279271509723,-0.8879660044698229,1,2,-0.8929653510393067,1,2
1,0,1,1,1.4100994218432374,1,2,0,2,0,2,0,2,2,2,1,2,0.4964886931307054,1.329056482869218,1,0,1.3513914154969293,1,4
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.9989010199927923,0,2,-0.9973781709994629,0,0
0,1,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,0,3,-0.47233895796614456,-0.9858316609500862,1,2,-0.9843072491520505,1,0
0,1,1,0,-0.015113308357824713,1,2,1,0,0,2,0,0,0,0,0,3,0.4831943171293762,0.12658714446024333,0,1,0.11393721640898145,1,1
1,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,1,0,0,-1.504314895069307,-0.6557199620217357,0,1,-0.6535820154486932,0,0
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.5247392421335293,-0.9725856889473435,1,2,-0.9710596932256192,1,1
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,0,-0.6850489739874083,-0.9886574683106714,0,2,-0.987133394416356,1,0
0,0,1,1,-0.8295205827584317,1,2,1,0,2,2,0,0,0,0,1,2,0.6560212051466532,-0.603310066130884,1,2,-0.5588619905747094,1,2
1,0,1,1,1.2064976032430856,1,2,1,2,2,0,0,2,2,0,1,2,1.3539759452164248,1.8561578620983559,0,0,1.8817793962714835,1,4
0,0,0,0,-0.4223169455581282,1,0,1,0,2,0,0,0,2,0,1,3,0.6493740171459885,-0.18882152554506293,1,1,-0.18766547351610446,1,2
0,0,0,1,-0.62591876415828,1,2,1,0,2,2,2,0,0,0,1,1,0.9285559131738974,-0.3207514066923795,0,1,-0.31073526807265117,1,3
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,0,-1.2799723000468803,-0.13036263577295892,0,0,-0.1720333575229155,0,0
1,0,1,1,0.9621754209229036,1,2,1,0,2,0,2,2,0,0,1,1,1.069808658188018,1.3903411800019072,0,0,1.3908249736379397,1,3
0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,1,1,-1.4727407520661506,-0.9430030181412183,0,2,-0.9253556252794313,0,0
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6963061272506461,2.7117151937555017,0,0,2.6751313621856996,1,6
1,0,0,0,-0.5037576729981889,1,0,1,2,2,2,2,2,2,0,1,0,1.4437129832253957,-0.035146173693244125,0,1,-0.05103901339484296,1,6
1,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,-0.8371014719792912,0,1,-0.8371489820692762,0,0
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.09931921009100189,-0.9566463693040433,1,2,-0.9467945866203726,1,0
1,0,0,0,0.8400143297628127,0,1,0,0,0,2,2,2,2,1,0,1,-0.32776261895169184,0.3366461838037367,0,0,0.2782510684164843,1,4
0,1,0,0,-0.21871512695797646,1,2,1,0,0,0,0,0,2,0,1,2,0.6809481601491449,0.0017438583343941472,1,1,0.009789347567354091,1,1
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,0,-1.4827115340671475,-0.9505311455627772,0,2,-0.9532417305045692,0,0
1,0,1,1,-0.9516816739185228,1,2,1,0,0,2,0,2,0,1,1,2,0.8504514541660894,-0.6690983937445056,0,2,-0.6475543775021669,1,2
0,0,1,1,-0.9924020376385531,1,2,0,0,2,0,0,0,0,0,0,2,-0.2995120699488677,-0.8108744474138608,0,2,-0.8096823827818087,1,1
0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,0,0,1.656422999246659,2.568371700065822,0,0,2.586372737478609,1,6
0,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,1,0,0.5081212721318681,-0.6413701590187645,1,2,-0.6531404302511455,1,1
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.9993204757728792,1,2,-0.9977976769371332,0,0
0,0,1,0,1.5729808767233588,0,1,0,2,2,2,2,2,2,1,0,0,0.06774506708784545,1.0622605301139771,0,0,1.0877208940411915,1,6
1,0,1,0,1.4508197855632678,1,0,1,0,2,0,2,2,2,1,1,2,1.1811490571991479,1.9741132427827792,0,0,2.005158300466314,1,4
1,0,0,0,0.06632741908223598,1,2,1,0,2,0,2,2,2,0,1,2,1.3489905542159264,0.5551605686089808,0,1,0.5750846382080549,1,4
1,0,0,0,-0.2594354906780068,1,0,1,0,2,2,2,0,0,1,1,2,0.6792863631489789,-0.043579442534990215,0,1,-0.028429851280400088,1,3
0,0,0,0,-0.4223169455581282,1,0,0,2,0,0,0,0,0,0,1,1,-0.5305018529719588,-0.5425110546382955,1,1,-0.532543512800866,1,1
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,3,-1.5225946620711341,-0.9505090689427725,0,2,-0.9480531044333835,0,0
0,0,1,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,1,0,0.16745288709781284,-0.3280366912938879,0,1,-0.3901764451114842,1,0
0,0,1,0,1.125056875803025,1,2,1,0,2,2,0,2,2,0,1,2,1.3755793062185846,1.8226234763114126,0,0,1.8058267422932774,1,4
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,2,-1.4694171580658184,-0.37563388402374304,0,0,-0.3532599225964956,0,0
0,1,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,1,1,1.3622849302172555,2.3606748590628177,0,0,2.3556003132401764,1,4
1,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,0,3,-1.3132082400502028,-0.9631589722053918,0,2,-0.9620292759357686,0,0
